,sem,codigo,dias_pag,dias_lab,sueldo,comp,asist,transp,vales,te_dob,te_trip,desc_Lab,fest_lab,dominic,perc_grav,obj,aguin,vac,prim_vac,grat_esp,util
127,1,3169,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1,6944,7.0,5.0,816.13,154.63,60.0,60.0,155.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1,5902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1,4514,7.0,5.0,816.13,242.2,60.0,60.0,169.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1,6014,7.0,5.0,816.13,154.63,60.0,60.0,155.32,116.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1,7356,7.0,4.0,618.52,106.28,0.0,40.0,96.17,22.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1,6985,7.0,5.0,1260.0,648.06,60.0,60.0,305.28,90.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,272.58,0.0,0.0
134,1,6831,7.0,5.0,618.52,132.86,60.0,50.0,120.22,88.36,0.0,132.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1,3827,7.0,5.0,618.52,195.65,60.0,60.0,130.26,0.0,0.0,154.63,0.0,44.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1,5412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1,4504,7.0,5.0,1484.91,504.98,60.0,60.0,318.38,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1,7395,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,1,214,7.0,5.0,2439.5,1083.25,60.0,60.0,528.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1,7376,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
141,1,7212,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
142,1,6321,7.0,5.0,618.52,195.65,60.0,60.0,130.26,66.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1,5232,7.0,5.0,670.25,112.63,60.0,50.0,125.26,47.87,0.0,0.0,143.62,0.0,600.0,500.0,0.0,0.0,0.0,0.0,0.0
144,1,4958,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
145,1,3979,7.0,5.0,2177.98,942.41,60.0,60.0,499.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1,442,7.0,5.0,774.06,433.09,60.0,60.0,193.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,1,7330,7.0,1.0,816.13,67.22,0.0,20.0,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,1,7243,7.0,5.0,618.52,132.86,60.0,50.0,120.22,198.81,364.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,1,7467,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,176.72,44.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1,7397,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1,7421,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,1,7556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1,7570,3.0,2.0,123.7,26.57,20.0,10.0,24.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1,7298,7.0,5.0,955.99,361.06,60.0,50.0,210.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,1,5396,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,1,5704,7.0,5.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,250.86,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,1,7503,7.0,4.0,618.52,111.03,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1,7557,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,176.72,44.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1,7190,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1,7280,7.0,5.0,618.52,132.86,60.0,60.0,120.22,198.81,33.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1,5588,7.0,5.0,618.52,132.86,60.0,60.0,120.22,88.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,1,6203,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,1,6582,7.0,5.0,618.52,132.86,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,1,7226,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
165,1,7272,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1,3326,7.0,5.0,878.01,429.45,60.0,60.0,209.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,1,3960,7.0,5.0,822.78,242.83,60.0,60.0,170.49,176.31,0.0,146.92,0.0,58.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,1,2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1,449,7.0,5.0,714.35,124.04,60.0,50.0,134.14,0.0,0.0,127.56,153.07,0.0,850.0,500.0,0.0,0.0,0.0,0.0,0.0
170,1,6934,7.0,5.0,2057.51,821.94,60.0,60.0,460.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,1,7137,7.0,5.0,816.13,403.34,60.0,50.0,195.11,58.29,0.0,0.0,174.88,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
172,1,6682,7.0,4.0,618.52,106.28,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,1,1269,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.17,0.0,0.0
174,1,7523,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,1,6006,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
176,1,1419,7.0,5.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,1,7518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,1,7453,7.0,4.0,618.52,111.03,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,1,7545,7.0,5.0,878.01,307.65,60.0,60.0,189.7,94.07,0.0,0.0,250.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,1,7483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,1,7244,7.0,5.0,618.52,132.86,60.0,60.0,120.22,66.27,0.0,0.0,0.0,44.18,0.0,500.0,0.0,0.0,0.0,0.0,0.0
182,1,5905,7.0,5.0,878.01,307.65,60.0,60.0,189.7,282.21,376.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,1,7462,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,176.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,1,3525,7.0,5.0,816.13,154.63,60.0,60.0,155.32,174.88,349.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,1,2451,7.0,5.0,618.52,132.86,60.0,60.0,120.22,66.27,0.0,0.0,0.0,44.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,1,6885,7.0,5.0,618.52,132.86,60.0,60.0,120.22,66.27,132.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,1,7438,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,1,4775,7.0,5.0,618.52,132.86,60.0,60.0,120.22,110.45,33.13,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
189,1,7528,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,176.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,1,5671,7.0,5.0,1220.73,552.51,60.0,50.0,283.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,1,4832,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
192,1,7496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,1,6567,7.0,5.0,618.52,132.86,60.0,60.0,120.22,88.36,0.0,0.0,176.72,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
194,1,3321,7.0,5.0,1077.37,434.91,60.0,50.0,241.96,115.43,0.0,0.0,115.43,0.0,379.15,0.0,0.0,0.0,0.0,0.0,0.0
195,1,2112,7.0,5.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,1,624,7.0,5.0,983.99,827.19,60.0,50.0,289.78,0.0,0.0,0.0,281.14,0.0,600.0,0.0,0.0,0.0,258.74,0.0,0.0
197,1,6877,7.0,5.0,618.52,132.86,60.0,50.0,120.22,0.0,0.0,0.0,110.45,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1,4385,7.0,5.0,816.13,242.2,60.0,60.0,169.33,87.44,131.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1,7378,7.0,5.0,618.52,132.86,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,1,366,7.0,5.0,2020.55,758.87,60.0,50.0,444.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,1,6206,7.0,5.0,816.13,154.63,60.0,60.0,155.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,1,7543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2,7505,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2,7335,4.0,3.0,247.4,53.14,30.0,20.0,48.08,0.0,0.0,110.45,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2,6600,7.0,4.0,618.52,88.82,0.0,40.0,80.37,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2,7515,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2,5933,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2,7170,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2,3890,7.0,6.0,1258.95,658.84,60.0,50.0,306.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2,7526,7.0,6.0,618.52,132.86,60.0,60.0,120.22,198.81,397.62,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2,3652,7.0,6.0,1077.37,668.71,60.0,60.0,279.37,346.29,115.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2,2530,7.0,4.0,618.52,79.71,0.0,30.0,72.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2,1123,7.0,6.0,878.01,248.78,60.0,60.0,180.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2,7580,5.0,4.0,371.11,79.71,40.0,30.0,72.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2,7458,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2,6104,7.0,6.0,618.52,132.86,60.0,60.0,120.22,198.81,231.94,154.63,0.0,44.18,900.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2,7005,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.18,900.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2,7259,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2,7276,7.0,6.0,816.13,55.37,60.0,60.0,139.44,0.0,0.0,0.0,0.0,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2,7312,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2,7338,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2,7581,4.0,3.0,310.14,66.61,30.0,30.0,60.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2,5677,7.0,6.0,816.13,201.11,60.0,60.0,162.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2,7531,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2,6210,7.0,6.0,618.52,132.86,60.0,60.0,120.22,88.36,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2,849,7.0,6.0,816.13,49.98,60.0,50.0,138.57,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2,7536,7.0,6.0,618.52,132.86,60.0,50.0,120.22,44.18,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2,7538,7.0,6.0,618.52,132.86,60.0,60.0,120.22,66.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2,7430,7.0,6.0,994.07,460.11,60.0,60.0,232.66,177.51,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2,5181,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2,7463,7.0,6.0,618.52,132.86,60.0,60.0,120.22,66.27,0.0,0.0,0.0,44.18,900.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2,7057,7.0,6.0,618.52,132.86,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2,5558,7.0,6.0,618.52,132.86,60.0,50.0,120.22,44.18,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2,4746,7.0,6.0,878.01,248.78,60.0,50.0,180.28,282.21,282.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2,7573,7.0,6.0,618.52,132.86,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2,7516,7.0,6.0,618.52,132.86,60.0,60.0,120.22,66.27,66.27,176.72,0.0,44.18,900.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2,7407,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,132.54,0.0,44.18,900.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2,7540,7.0,6.0,618.52,132.86,60.0,50.0,120.22,44.18,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2,2107,7.0,6.0,774.06,433.09,60.0,50.0,193.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2,1424,7.0,6.0,1962.52,597.45,60.0,60.0,409.59,560.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2,5280,7.0,6.0,1166.69,643.79,60.0,50.0,289.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2,6472,7.0,6.0,2333.31,408.31,60.0,60.0,438.65,749.99,749.99,0.0,0.0,166.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2,7442,7.0,3.0,816.13,100.84,0.0,30.0,81.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2,6461,7.0,6.0,797.16,174.93,60.0,50.0,155.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2,6765,7.0,5.0,878.01,199.02,0.0,40.0,144.22,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2,7576,7.0,3.0,618.52,53.14,0.0,20.0,48.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2,7012,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2,5000,7.0,6.0,816.13,154.63,60.0,60.0,155.32,174.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2,7206,7.0,6.0,618.52,132.86,60.0,50.0,120.22,88.36,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2,5644,7.0,6.0,797.16,174.93,60.0,50.0,155.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2,7519,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2,7582,3.0,2.0,123.7,26.57,20.0,10.0,24.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2,7292,7.0,6.0,618.52,132.86,60.0,50.0,120.22,22.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2,6690,7.0,6.0,618.52,132.86,60.0,50.0,120.22,44.18,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2,90,7.0,6.0,878.01,429.45,60.0,50.0,209.19,125.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2,7168,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.18,900.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2,6958,7.0,6.0,618.52,132.86,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.83,0.0,0.0
259,2,4314,7.0,6.0,856.31,681.45,60.0,60.0,246.04,61.16,0.0,0.0,0.0,61.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,2,6193,7.0,6.0,816.13,154.63,60.0,60.0,155.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,2,5332,7.0,6.0,618.52,132.86,60.0,50.0,120.22,44.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2,7485,7.0,6.0,618.52,132.86,60.0,60.0,120.22,132.54,99.4,0.0,0.0,44.18,900.0,0.0,0.0,0.0,0.0,0.0,0.0
263,2,7579,5.0,4.0,371.11,79.71,40.0,30.0,72.13,44.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,2,4287,7.0,5.0,816.13,123.7,0.0,40.0,124.25,0.0,0.0,0.0,0.0,0.0,804.34,0.0,0.0,0.0,173.35,0.0,0.0
265,2,6427,7.0,6.0,618.52,195.65,60.0,60.0,130.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2,6504,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,2,7575,7.0,6.0,618.52,132.86,60.0,50.0,120.22,0.0,0.0,110.45,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2,7517,7.0,6.0,618.52,132.86,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0
269,2,5745,7.0,6.0,618.52,132.86,60.0,60.0,120.22,110.45,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
270,2,6884,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,2,6849,7.0,6.0,618.52,132.86,60.0,60.0,120.22,198.81,397.62,154.63,0.0,44.18,900.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2,7061,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
273,2,881,7.0,6.0,618.52,132.86,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2,6334,7.0,6.0,797.16,99.89,60.0,50.0,143.52,0.0,0.0,0.0,0.0,0.0,197.72,0.0,0.0,0.0,0.0,0.0,0.0
275,2,2413,7.0,6.0,816.13,242.2,60.0,60.0,169.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2,7428,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2,7567,7.0,6.0,618.52,132.86,60.0,50.0,120.22,44.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2,2897,7.0,6.0,618.52,132.86,60.0,50.0,120.22,22.09,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2,7558,7.0,6.0,618.52,132.86,60.0,50.0,120.22,44.18,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2,6360,7.0,6.0,618.52,132.86,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2,7572,7.0,4.0,618.52,79.71,0.0,30.0,72.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2,3318,7.0,6.0,1020.18,863.38,60.0,50.0,301.36,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2,5139,7.0,6.0,1400.0,436.8,60.0,60.0,293.88,0.0,0.0,0.0,0.0,0.0,681.29,0.0,0.0,0.0,0.0,0.0,0.0
284,2,6083,7.0,6.0,618.52,195.65,60.0,60.0,130.26,0.0,0.0,0.0,0.0,44.18,900.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2,6766,7.0,6.0,816.13,154.63,60.0,60.0,155.32,204.03,174.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2,4137,7.0,6.0,1964.97,801.15,60.0,60.0,442.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2,7542,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2,3780,7.0,6.0,878.01,429.45,60.0,60.0,209.19,0.0,0.0,0.0,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2,7571,7.0,6.0,618.52,132.86,60.0,60.0,120.22,44.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2,6205,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2,5027,7.0,5.0,618.52,163.5,0.0,50.0,108.86,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2,7245,7.0,5.0,618.52,111.03,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2,6839,7.0,6.0,618.52,132.86,60.0,60.0,120.22,110.45,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
294,2,5646,7.0,6.0,618.52,132.86,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
