sem_x,codigo_x,dias_pag,dias_lab,sueldo,comp,asist,transp,vales_x,te_dob,te_trip,desc_Lab,fest_lab,dominic,perc_grav,obj,aguin,vac,prim_vac,grat_esp,util,PK,sem_y,codigo_y,vales_y,zapatos,otras,fonac,alim,infon,falt,enf,ries,ISPT,ISPTA,IMSS,subs,t_per_g,t_per_e,t_per,t_ded,neto,antig,depto,puesto,label,tiempov,dist,delitos,label2
1,7530,7,4,618.52,106.28,0,40,96.17,88.36,0,0,0,0,0,500,0,0,0,0,0,17530,1,7530,1,0,0,0,0,0,123.7,0,0,0,0,18.05,2.11,1308.98,142.46,1451.44,142.75,1308.69,439,5,1,sigue,13.583,31.53333333,0,1
1,7239,7,5,618.52,132.86,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,17239,1,7239,1,0,0,0,0,0,0,0,0,0,0,19.82,38.9,861.38,159.12,1020.5,20.82,999.68,452,74,1,fue,24.408,62.3,30,0
1,6028,7,5,797.16,174.93,60,60,155.53,227.76,0,0,0,0,0,0,0,0,0,0,0,16028,1,6028,1,0,100,0,0,375.15,0,0,0,0,0,26.66,0.21,1205.97,269.62,1475.59,502.81,972.78,1490,11,176,sigue,14.484,26.73333333,70,1
1,6565,7,5,618.52,132.86,60,60,120.22,66.27,0,0,0,0,0,0,0,0,0,0,0,16565,1,6565,1,0,0,0,0,0,0,0,0,0,0,22.08,36.14,904.52,189.49,1094.01,23.08,1070.93,1203,52,1,sigue,6.856,21.05,42,1
1,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17400,1,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,1,fue,17.134,33.53333333,0,0
1,3218,7,5,618.52,195.65,60,60,130.26,0,0,0,0,0,0,0,0,0,58.15,0,0,13218,1,3218,1,0,0,0,0,0,0,0,0,0,0,23.1,34.24,934.17,222.65,1156.82,24.1,1132.72,3501,52,2,fue,23.639,53.43333333,0,0
1,3676,7,5,878.01,248.78,60,50,180.28,250.86,0,219.5,0,0,0,0,0,0,0,0,0,13676,1,3676,1,0,0,0,0,0,0,0,0,45.14,0,34.98,0,1471.97,415.46,1887.43,81.12,1806.31,3366,80,181,sigue,16.984,34.2,0,1
1,445,7,5,816.13,154.7,60,60,155.33,0,0,0,0,0,0,0,0,0,0,0,0,1445,1,445,1,0,0,0,0,0,0,0,0,0,0,27.47,10.95,1090.83,166.28,1257.11,28.47,1228.64,696,3,262,fue,25.547,39.68333333,0,0
1,5901,7,5,618.52,132.86,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,15901,1,5901,1,0,0,0,0,0,0,0,0,0,0,22.54,38.9,861.38,159.12,1020.5,23.54,996.96,1331,4,1,fue,17.634,40.33333333,0,0
1,7269,7,5,618.52,132.86,60,60,120.22,22.09,0,0,0,0,0,0,0,0,0,0,0,17269,1,7269,1,0,0,0,0,0,0,0,0,0,0,21.43,37.55,882.43,168.81,1051.24,22.43,1028.81,683,76,1,sigue,10.01,16.53333333,0,1
1,2522,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,12522,1,2522,1,0,0,0,0,0,0,0,0,0,0,23.77,38.26,871.38,158.48,1029.86,24.77,1005.09,2111,5,1,sigue,27.122,45.81666667,0,1
1,7569,7,2,618.52,66.61,0,30,60.28,0,0,0,0,0,0,0,0,0,0,0,0,17569,1,7569,1,0,0,0,0,0,310.14,0,0,0,0,14.18,42.15,715.13,102.43,817.56,325.32,492.24,10,52,1,fue,3,7.6,29,0
1,7555,7,5,618.52,132.86,60,50,120.22,198.81,364.48,0,0,0,0,0,0,0,0,0,0,17555,1,7555,1,0,0,0,0,0,0,0,0,19.72,0,21.36,0,1325.27,219.62,1544.89,42.08,1502.81,11,37,1,fue,35.98,50.91666667,0,0
1,116,7,5,816.13,481.74,60,50,207.65,0,0,0,0,0,180,0,0,0,0,0,0,1116,1,116,1,0,0,0,0,0,0,0,0,57.75,0,40.64,0,1587.87,207.65,1795.52,99.39,1696.13,5065,4,442,fue,26.562,53.38333333,0,0
1,5506,7,3,816.13,103.38,0,40,103.84,43.72,0,0,0,0,0,0,0,0,0,0,0,15506,1,5506,1,0,0,0,0,0,272.82,0,0,0,0,20.59,38.74,981.37,164.44,1145.81,294.41,851.4,1992,5,14,fue,6.274,17.46666667,74,0
1,7167,7,5,618.52,132.86,60,60,120.22,0,0,0,0,44.18,0,0,0,0,0,0,0,17167,1,7167,1,48,0,0,0,0,0,0,0,0,0,23.82,38.26,871.38,202.66,1074.04,72.82,1001.22,448,5,1,fue,7.256,17.88333333,80,0
1,236,7,5,1074.01,813.26,60,60,301.96,0,0,0,0,0,0,0,0,0,0,0,0,1236,1,236,1,0,0,0,0,491.03,0,0,0,162.8,0,55.28,0,2007.27,301.96,2309.23,710.11,1599.12,7171,45,423,sigue,15.297,32.76666667,0,1
1,7080,7,5,878.01,307.65,60,60,189.7,0,0,0,0,0,0,0,0,0,42.34,0,0,17080,1,7080,1,0,0,0,0,0,0,0,0,17.59,0,38.75,0,1305.66,232.04,1537.7,57.34,1480.36,847,85,18,sigue,4.745,11.51666667,0,1
1,5965,7,5,816.13,154.63,60,60,155.32,0,0,0,0,0,0,0,0,0,0,0,0,15965,1,5965,1,0,0,0,0,0,0,0,0,0,0,26.89,10.96,1090.76,166.28,1257.04,27.89,1229.15,1285,72,178,sigue,6.326,15.61666667,0,1
1,7457,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,17457,1,7457,1,0,0,0,0,0,0,0,0,24.74,0,20.07,0,1371.38,120.22,1491.6,45.81,1445.79,268,82,1,fue,8.833,21.41666667,0,0
1,5168,7,5,618.52,132.86,60,50,120.22,0,0,0,0,0,0,500,0,0,0,0,0,15168,1,5168,1,0,0,0,0,0,0,0,0,23.65,0,21.48,0,1361.38,120.22,1481.6,46.13,1435.47,1946,81,1,fue,34.001,40.13333333,0,0
1,5447,7,5,618.52,132.86,60,50,120.22,198.81,165.67,0,0,0,0,500,0,0,0,0,0,15447,1,5447,1,0,0,0,0,0,0,0,0,61.95,0,20.16,0,1626.46,219.62,1846.08,83.11,1762.97,2051,4,0003A,sigue,24.951,35.05,0,1
1,6685,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,16685,1,6685,1,0,0,0,0,0,0,0,0,0,0,20.71,38.26,871.38,158.48,1029.86,21.71,1008.15,1140,73,1,sigue,7.306,23.23333333,0,1
1,7489,7,5,618.52,132.86,60,60,120.22,88.36,165.67,0,0,0,0,0,0,0,0,0,0,17489,1,7489,1,0,0,0,0,0,0,0,0,0,0,22.04,18.33,1081.23,182.73,1263.96,23.04,1240.92,192,52,1,fue,4.489,15.15,70,0
1,5549,7,5,618.52,132.86,60,60,120.22,44.18,0,0,0,44.18,0,0,0,0,0,0,0,15549,1,5549,1,0,0,0,0,0,0,0,0,0,0,21.11,36.85,893.47,223.34,1116.81,22.11,1094.7,1967,45,1,sigue,3.959,9.383333333,62,1
1,7554,7,5,618.52,132.86,60,60,120.22,66.27,33.13,0,0,0,0,0,0,0,0,0,0,17554,1,7554,1,0,0,0,0,0,0,0,0,0,0,20.27,34.02,937.65,187.37,1125.02,21.27,1103.75,118,56,1,fue,0.81,3.183333333,2,0
1,6349,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,53.67,0,0,16349,1,6349,1,0,0,0,0,0,0,0,0,0,0,20.26,38.26,871.38,212.15,1083.53,21.26,1062.27,1149,76,1,fue,7.109,13.93333333,0,0
1,7484,7,5,618.52,132.86,60,60,120.22,0,0,0,0,44.18,0,0,0,0,0,0,0,17484,1,7484,1,0,0,0,0,0,0,0,0,0,0,20.16,38.26,871.38,202.66,1074.04,21.16,1052.88,311,85,1,fue,2.37,6.983333333,0,0
1,854,7,3,1010.03,245.74,0,40,147.36,0,0,0,0,72.14,0,0,0,0,0,0,0,1854,1,854,1,0,0,0,0,219.06,337.63,0,0,0,0,28.58,23.36,1295.77,242.86,1538.63,586.27,952.36,2523,5,20,sigue,12.301,32.85,27,1
1,7314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17314,1,7314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,4,1,fue,5.668,17.8,0,0
1,7295,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,17295,1,7295,1,48,0,0,0,0,0,0,0,24.74,0,21.3,0,1371.38,120.22,1491.6,95.04,1396.56,672,57,1,sigue,3.69,13.38333333,0,1
1,6832,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,16832,1,6832,1,0,0,0,0,0,0,0,0,0,0,20.58,38.26,871.38,158.48,1029.86,21.58,1008.28,1035,5,1,sigue,1.559,5.3,46,1
1,7492,7,5,618.52,132.86,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,17492,1,7492,1,0,10,0,0,0,0,0,0,0,0,19.82,38.9,861.38,159.12,1020.5,30.82,989.68,133,74,1,fue,15.554,31.6,34,0
1,4807,7,5,3420.55,0,60,60,528.43,0,0,0,0,0,0,0,0,0,0,0,0,14807,1,4807,1,0,0,0,0,0,0,0,0,458.42,0,126.61,0,3540.55,528.43,4068.98,586.03,3482.95,2496,6,28,sigue,32.767,46.88333333,0,1
1,6821,7,3,816.13,103.38,0,40,103.84,0,0,0,0,0,0,0,0,0,0,0,0,16821,1,6821,1,0,0,0,0,0,272.82,0,0,0,0,21.07,39.74,959.51,143.58,1103.09,294.89,808.2,1046,25,178,sigue,15.012,33.51666667,0,1
1,3169,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,13169,1,3169,1,0,0,0,0,0,0,0,0,0,0,21.65,38.26,871.38,158.48,1029.86,22.65,1007.21,3776,76,1,sigue,12.123,23.25,0,1
1,6944,7,5,816.13,154.63,60,60,155.32,0,0,0,0,0,0,0,0,0,0,0,0,16944,1,6944,1,0,0,0,0,0,0,0,0,0,0,26.98,10.96,1090.76,166.28,1257.04,27.98,1229.06,752,85,178,fue,44.581,41.9,55,0
1,5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15902,1,5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,6,331,fue,25.738,49.46666667,3,0
1,4514,7,5,816.13,242.2,60,60,169.33,0,0,0,0,0,0,0,0,0,0,0,0,14514,1,4514,1,0,0,0,0,318.08,0,0,0,0,0,30.05,3.22,1178.33,172.55,1350.88,349.13,1001.75,2667,54,181,sigue,7.937,24,0,1
1,6014,7,5,816.13,154.63,60,60,155.32,116.59,0,0,0,0,0,0,0,0,0,0,0,16014,1,6014,1,0,0,0,0,0,0,0,0,0,0,25.75,6.4,1149.06,220.01,1369.07,26.75,1342.32,1504,75,178,sigue,11.834,30.25,22,1
1,7356,7,4,618.52,106.28,0,40,96.17,22.09,0,0,0,0,0,0,0,0,0,0,0,17356,1,7356,1,0,0,0,0,0,123.7,0,0,0,0,17.98,49.59,775.85,156.8,932.65,142.68,789.97,264,7,1,fue,22.889,43.98333333,22,0
1,6985,7,5,1260,648.06,60,60,305.28,90,0,0,360,0,0,0,0,0,272.58,0,0,16985,1,6985,1,0,0,0,0,0,0,0,0,202.13,0,70.41,0,2253.06,802.86,3055.92,273.54,2782.38,918,86,75,fue,64.982,63.51666667,0,0
1,6831,7,5,618.52,132.86,60,50,120.22,88.36,0,132.54,0,0,0,0,0,0,0,0,0,16831,1,6831,1,0,0,0,0,0,0,0,0,0,0,20.29,31.83,971.83,262.5,1234.33,21.29,1213.04,756,80,1,fue,4.08,10.6,23,0
1,3827,7,5,618.52,195.65,60,60,130.26,0,0,154.63,0,44.18,0,0,0,0,0,0,0,13827,1,3827,1,0,0,0,0,0,0,0,0,0,0,23.61,29.29,1011.49,281.04,1292.53,24.61,1267.92,3191,5,2,sigue,1.541,5.116666667,162,1
1,5412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15412,1,5412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,3,1,sigue,2.202,7.583333333,77,1
1,4504,7,5,1484.91,504.98,60,60,318.38,0,0,0,0,0,100,0,0,0,0,0,0,14504,1,4504,1,0,0,0,0,0,0,0,0,195.22,0,58.69,0,2209.89,318.38,2528.27,254.91,2273.36,529,6,32,sigue,19.32,44.88333333,0,1
1,7395,7,5,618.52,132.86,60,60,120.22,0,0,0,0,44.18,0,0,0,0,0,0,0,17395,1,7395,1,0,0,0,0,0,0,0,0,0,0,20.53,38.26,871.38,202.66,1074.04,21.53,1052.51,567,85,0003B,sigue,3.745,6.966666667,0,1
1,214,7,5,2439.5,1083.25,60,60,528.43,0,0,0,0,0,0,0,0,0,0,0,0,1214,1,214,1,0,0,0,0,0,0,0,0,480.25,0,129.66,0,3642.75,528.43,4171.18,610.91,3560.27,728,6,24,sigue,24.331,42.15,0,1
1,7376,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,17376,1,7376,1,0,0,0,0,0,0,0,0,24.74,0,23.43,0,1371.38,120.22,1491.6,49.17,1442.43,563,54,0003A,fue,2.42,6.15,0,0
1,7212,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,17212,1,7212,1,0,0,0,0,335.65,0,0,0,24.74,0,20.8,0,1371.38,120.22,1491.6,382.19,1109.41,612,54,1,fue,4.455,12.65,0,0
1,6321,7,5,618.52,195.65,60,60,130.26,66.27,0,0,0,0,0,0,0,0,0,0,0,16321,1,6321,1,0,0,0,0,0,0,0,0,0,0,21.82,32.12,967.31,195.51,1162.82,22.82,1140,1320,76,2,sigue,11.491,21.63333333,0,1
1,5232,7,5,670.25,112.63,60,50,125.26,47.87,0,0,143.62,0,600,500,0,0,0,0,0,15232,1,5232,1,0,0,0,0,0,0,0,0,175.82,0,22.87,0,2088.63,221,2309.63,199.69,2109.94,1084,83,110,sigue,12.603,31.41666667,55,1
1,4958,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,14958,1,4958,1,0,0,0,0,0,0,0,0,24.74,0,22.72,0,1371.38,120.22,1491.6,48.46,1443.14,2412,57,1,sigue,4.636,17.33333333,0,1
1,3979,7,5,2177.98,942.41,60,60,499.26,0,0,0,0,0,0,0,0,0,0,0,0,13979,1,3979,1,0,0,0,0,0,0,0,0,394.31,0,143.76,0,3240.39,499.26,3739.65,539.07,3200.58,3080,6,27,sigue,30.786,62.73333333,49,1
1,442,7,5,774.06,433.09,60,60,193.14,0,0,0,0,0,0,0,0,0,0,0,0,1442,1,442,1,0,0,0,0,0,0,0,0,19.93,0,31.74,0,1327.15,193.14,1520.29,52.67,1467.62,7291,5,174,sigue,20.385,41.96666667,0,1
1,7330,7,1,816.13,67.22,0,20,54.4,0,0,0,0,0,0,0,0,0,0,0,0,17330,1,7330,1,0,0,0,0,0,0,545.64,0,0,0,12.01,32.91,903.35,87.31,990.66,558.65,432.01,643,5,15,sigue,30.984,63.68333333,0,1
1,7243,7,5,618.52,132.86,60,50,120.22,198.81,364.48,0,0,0,0,0,0,0,0,0,0,17243,1,7243,1,0,0,0,0,0,0,0,0,19.72,0,21.11,0,1325.27,219.62,1544.89,41.83,1503.06,544,37,1,fue,21.708,32.56666667,0,0
1,7467,7,5,618.52,132.86,60,60,120.22,0,0,0,176.72,44.18,0,0,0,0,0,0,0,17467,1,7467,1,0,0,0,0,0,0,0,0,0,0,20.76,32.6,959.74,285.36,1245.1,21.76,1223.34,174,66,1,fue,12.378,29.3,0,0
1,7397,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,17397,1,7397,1,0,0,0,0,0,0,0,0,0,0,21.12,38.26,871.38,158.48,1029.86,22.12,1007.74,469,66,1,fue,4.831,8.933333333,0,0
1,7421,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,17421,1,7421,1,0,0,0,0,0,0,0,0,0,0,22.63,38.26,871.38,158.48,1029.86,23.63,1006.23,545,73,1,sigue,9.217,30.95,0,1
1,7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17556,1,7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,85,1,fue,10.952,15.25,0,0
1,7570,3,2,123.7,26.57,20,10,24.04,0,0,0,0,0,0,0,0,0,0,0,0,17570,1,7570,1,0,0,0,0,0,0,0,0,0,0,7.99,31.16,180.27,55.2,235.47,8.99,226.48,3,11,1,fue,15.284,30.61666667,32,0
1,7298,7,5,955.99,361.06,60,50,210.72,0,0,0,0,0,0,0,0,0,0,0,0,17298,1,7298,1,0,0,0,0,0,0,0,0,30.79,0,34.24,0,1427.05,210.72,1637.77,66.03,1571.74,665,74,184,sigue,20.243,51.81666667,21,1
1,5396,7,5,618.52,132.86,60,60,120.22,0,0,0,0,44.18,0,0,0,0,0,0,0,15396,1,5396,1,48,0,0,0,0,0,0,0,0,0,23.66,38.26,871.38,202.66,1074.04,72.66,1001.38,1642,5,1,sigue,29.754,39.4,0,1
1,5704,7,5,878.01,307.65,60,60,189.7,0,0,0,250.86,62.71,0,0,0,0,0,0,0,15704,1,5704,1,0,0,0,0,0,0,0,0,31.23,0,32.63,0,1431.09,377.84,1808.93,64.86,1744.07,1307,66,182,sigue,7.137,21.26666667,0,1
1,7503,7,4,618.52,111.03,0,50,100.47,0,0,0,0,0,0,0,0,0,0,0,0,17503,1,7503,1,0,0,0,0,0,103.38,0,0,0,0,17.95,48.27,779.55,148.74,928.29,122.33,805.96,468,85,0003B,sigue,8.507,14.65,0,1
1,7557,7,5,618.52,132.86,60,60,120.22,0,0,0,176.72,44.18,0,0,0,0,0,0,0,17557,1,7557,1,0,0,0,0,0,0,0,0,0,0,23.69,32.6,959.74,285.36,1245.1,24.69,1220.41,67,85,1,fue,2.37,6.983333333,0,0
1,7190,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,17190,1,7190,1,0,0,0,0,0,0,0,0,0,0,20.77,38.26,871.38,158.48,1029.86,21.77,1008.09,663,80,1,fue,9.788,16.5,0,0
1,7280,7,5,618.52,132.86,60,60,120.22,198.81,33.13,0,0,0,0,0,0,0,0,0,0,17280,1,7280,1,0,0,0,0,0,0,0,0,0,0,21.07,29.78,1003.92,249.4,1253.32,22.07,1231.25,377,5,1,fue,23.571,60.48333333,0,0
1,5588,7,5,618.52,132.86,60,60,120.22,88.36,0,0,0,0,0,0,0,0,0,0,0,15588,1,5588,1,0,0,0,0,0,0,0,0,0,0,23.67,35.43,915.56,199.83,1115.39,24.67,1090.72,1927,60,1,sigue,1.238,4.066666667,0,1
1,6203,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,16203,1,6203,1,0,0,0,0,0,0,0,0,0,0,21.83,38.26,871.38,158.48,1029.86,22.83,1007.03,1113,85,0003B,sigue,4.856,7.066666667,0,1
1,6582,7,5,618.52,132.86,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,16582,1,6582,1,0,0,0,0,0,0,0,0,0,0,21.01,38.9,861.38,159.12,1020.5,22.01,998.49,794,37,1,sigue,39.607,51.96666667,0,1
1,7226,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,17226,1,7226,1,0,0,0,0,0,0,0,0,24.74,0,20.8,0,1371.38,120.22,1491.6,46.54,1445.06,717,54,0003A,sigue,17.066,30.21666667,0,1
1,7272,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,17272,1,7272,1,0,0,0,0,0,0,0,0,0,0,20.06,38.26,871.38,158.48,1029.86,21.06,1008.8,353,82,1,fue,4.74,10.96666667,0,0
1,3326,7,5,878.01,429.45,60,60,209.19,0,0,0,0,0,0,0,0,0,0,0,0,13326,1,3326,1,0,0,0,0,0,0,0,0,30.84,0,35.29,0,1427.46,209.19,1636.65,67.13,1569.52,558,57,19,sigue,9.704,22.86666667,69,1
1,3960,7,5,822.78,242.83,60,60,170.49,176.31,0,146.92,0,58.77,0,0,0,0,0,0,0,13960,1,3960,1,0,0,0,0,266.64,0,0,0,22.11,0,31.83,0,1347.23,390.87,1738.1,321.58,1416.52,1743,11,177,fue,11.842,18.75,30,0
1,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12233,1,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4958,51,34,fue,23.314,34.41666667,0,0
1,449,7,5,714.35,124.04,60,50,134.14,0,0,127.56,153.07,0,850,500,0,0,0,0,0,1449,1,449,1,0,250,0,0,383.4,0,0,0,234.31,0,34.8,0,2438.71,274.45,2713.16,903.51,1809.65,10610,5,3,sigue,6.461,16.5,251,1
1,6934,7,5,2057.51,821.94,60,60,460.71,0,0,0,0,0,0,0,0,0,0,0,0,16934,1,6934,1,0,0,0,0,0,0,0,0,342.84,0,86.7,0,2999.45,460.71,3460.16,430.54,3029.62,973,6,470,sigue,8.814,22.1,61,1
1,7137,7,5,816.13,403.34,60,50,195.11,58.29,0,0,174.88,0,600,0,0,0,0,0,0,17137,1,7137,1,0,0,0,0,0,0,0,0,169.01,0,34.27,0,2046.06,311.69,2357.75,204.28,2153.47,803,81,469,sigue,15.173,24.81666667,0,1
1,6682,7,4,618.52,106.28,0,40,96.17,0,0,0,0,0,0,0,0,0,0,0,0,16682,1,6682,1,0,0,0,0,0,123.7,0,0,0,0,18.03,50.19,764.8,146.36,911.16,142.73,768.43,686,6,1,sigue,17.252,35.65,36,1
1,1269,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,134.17,0,0,11269,1,1269,1,0,0,0,0,0,0,0,0,0,0,23.38,38.26,871.38,292.65,1164.03,24.38,1139.65,6801,3,1,sigue,38.254,50.63333333,31,1
1,7523,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,17523,1,7523,1,0,0,0,0,0,0,0,0,0,0,20.06,38.26,871.38,158.48,1029.86,21.06,1008.8,119,52,1,fue,7.139,18.96666667,43,0
1,6006,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,16006,1,6006,1,0,0,0,0,0,0,0,0,24.74,0,23.21,0,1371.38,120.22,1491.6,48.95,1442.65,28,81,1,sigue,21.265,37.73333333,0,1
1,1419,7,5,878.01,307.65,60,60,189.7,0,0,0,0,0,0,0,0,0,0,0,0,11419,1,1419,1,0,0,0,0,268.68,0,0,0,17.59,0,34.49,0,1305.66,189.7,1495.36,321.76,1173.6,1252,51,20,sigue,5.331,20,81,1
1,7518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17518,1,7518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,81,1,fue,21.354,38.41666667,0,0
1,7453,7,4,618.52,111.03,0,50,100.47,0,0,0,0,0,0,0,0,0,0,0,0,17453,1,7453,1,0,0,0,0,0,103.38,0,0,0,0,19.28,48.27,779.55,148.74,928.29,123.66,804.63,193,66,1,fue,8.154,10.35,0,0
1,7545,7,5,878.01,307.65,60,60,189.7,94.07,0,0,250.86,0,0,0,0,0,0,0,0,17545,1,7545,1,0,0,0,0,0,0,0,0,45.81,0,34.53,0,1478.13,362.16,1840.29,81.34,1758.95,416,85,18,sigue,8.99,17.6,0,1
1,7483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17483,1,7483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,4,1,fue,5.15,13.38333333,0,0
1,7244,7,5,618.52,132.86,60,60,120.22,66.27,0,0,0,44.18,0,500,0,0,0,0,0,17244,1,7244,1,0,10,0,0,0,0,0,0,28.34,0,20.43,0,1404.52,197.53,1602.05,59.77,1542.28,354,45,1,fue,10.051,18.16666667,0,0
1,5905,7,5,878.01,307.65,60,60,189.7,282.21,376.29,0,0,0,0,0,0,0,0,0,0,15905,1,5905,1,0,0,0,0,0,0,0,0,141.72,0,42.56,0,1823.06,330.8,2153.86,185.28,1968.58,1453,52,18,fue,2.478,8.583333333,49,0
1,7462,7,5,618.52,132.86,60,60,120.22,0,0,0,176.72,0,0,0,0,0,0,0,0,17462,1,7462,1,0,0,0,0,0,0,0,0,0,0,21.71,32.6,959.74,241.18,1200.92,22.71,1178.21,291,85,1,fue,5.352,11.18333333,0,0
1,3525,7,5,816.13,154.63,60,60,155.32,174.88,349.77,0,0,0,0,0,0,0,0,0,0,13525,1,3525,1,0,0,0,0,0,0,0,0,51.24,0,29.89,0,1527.97,242.76,1770.73,82.13,1688.6,504,68,14,sigue,4.024,15.78333333,89,1
1,2451,7,5,618.52,132.86,60,60,120.22,66.27,0,0,0,44.18,0,0,0,0,0,0,0,12451,1,2451,1,0,0,0,0,0,0,0,0,0,0,20.99,36.14,904.52,233.67,1138.19,21.99,1116.2,4711,11,1,fue,2.538,5.683333333,74,0
1,6885,7,5,618.52,132.86,60,60,120.22,66.27,132.54,0,0,0,0,0,0,0,0,0,0,16885,1,6885,1,0,0,0,0,0,0,0,0,0,0,21.49,21.16,1037.06,174.51,1211.57,22.49,1189.08,1004,52,1,sigue,2.478,8.583333333,49,1
1,7438,7,5,618.52,132.86,60,60,120.22,0,0,0,0,44.18,0,0,0,0,0,0,0,17438,1,7438,1,0,0,0,0,0,0,0,0,0,0,20.78,38.26,871.38,202.66,1074.04,21.78,1052.26,189,85,1,fue,3.29,8.85,0,0
1,4775,7,5,618.52,132.86,60,60,120.22,110.45,33.13,0,0,0,0,500,0,0,0,0,0,14775,1,4775,1,0,0,0,0,0,0,0,0,43.81,0,21.97,0,1459.74,175.44,1635.18,66.78,1568.4,2505,74,1,sigue,12.979,28.26666667,33,1
1,7528,7,5,618.52,132.86,60,60,120.22,0,0,0,176.72,0,0,0,0,0,0,0,0,17528,1,7528,1,0,0,0,0,0,0,0,0,0,0,21.1,32.6,959.74,241.18,1200.92,22.1,1178.82,444,85,0003B,sigue,2.37,6.983333333,0,1
1,5671,7,5,1220.73,552.51,60,50,283.71,0,0,0,0,0,0,0,0,0,0,0,0,15671,1,5671,1,0,0,0,0,0,0,0,0,148.27,0,48.96,0,1883.24,283.71,2166.95,198.23,1968.72,1654,85,366,fue,10.952,15.25,0,0
1,4832,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,14832,1,4832,1,0,0,0,0,0,0,0,0,24.74,0,22.05,0,1371.38,120.22,1491.6,47.79,1443.81,1547,59,1,sigue,6.769,12.88333333,0,1
1,7496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17496,1,7496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,85,1,fue,20.344,32.05,0,0
1,6567,7,5,618.52,132.86,60,60,120.22,88.36,0,0,176.72,0,0,500,0,0,0,0,0,16567,1,6567,1,0,0,0,0,0,0,0,0,48.62,0,24.2,0,1503.92,252.76,1756.68,73.82,1682.86,1085,66,1,fue,4.831,8.933333333,0,0
1,3321,7,5,1077.37,434.91,60,50,241.96,115.43,0,0,115.43,0,379.15,0,0,0,0,0,0,13321,1,3321,1,0,0,0,0,0,0,0,0,180.34,0,56.36,0,2116.87,357.38,2474.25,237.7,2236.55,3037,83,103,sigue,11.734,21.6,0,1
1,2112,7,5,618.52,132.86,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,12112,1,2112,1,0,0,0,0,0,0,0,0,0,0,20.82,38.26,871.38,158.48,1029.86,21.82,1008.04,4458,72,1,sigue,12.562,32.75,0,1
