codigo_x,prediction,actual,VEREDICTO,RECALL,
7269,1,1,OK,-,
6203,1,1,OK,-,
7604,1,1,OK,-,
5181,1,1,OK,-,
4385,1,1,OK,-,
7505,1,1,OK,-,
7717,1,0,MISS,-,
7699,1,1,OK,-,
7755,1,1,OK,-,
3525,1,1,OK,-,
6832,1,1,OK,-,
8011,1,1,OK,-,
7748,0,0,OK,-,
7709,0,0,OK,-,
6682,1,1,OK,-,
7618,1,1,OK,-,
7723,1,1,OK,-,
6210,1,1,OK,-,
7805,0,0,OK,-,
7883,1,0,MISS,-,
7551,1,1,OK,-,
6918,0,0,OK,-,
7699,1,1,OK,-,
7542,1,1,OK,-,
7558,1,1,OK,-,
7661,1,0,MISS,-,
8112,0,1,MISS,FN,
7331,1,0,MISS,-,
7421,1,1,OK,-,
6203,1,1,OK,-,
5232,1,1,OK,-,
7545,1,1,OK,-,
2897,1,1,OK,-,
7221,1,1,OK,-,
5027,1,1,OK,-,
7680,0,0,OK,-,
5933,1,1,OK,-,
7849,1,1,OK,-,
7880,1,0,MISS,-,
7984,1,1,OK,-,
7791,1,1,OK,-,
7503,0,1,MISS,FN,
4137,1,1,OK,-,
7753,1,0,MISS,-,
8049,1,1,OK,-,
7914,1,1,OK,-,
7190,0,0,OK,-,
5646,1,1,OK,-,
7737,0,1,MISS,FN,
8020,1,1,OK,-,
6690,1,1,OK,-,
7920,0,0,OK,-,
7592,0,0,OK,-,
7485,1,0,MISS,-,
7717,1,1,OK,-,
854,1,1,OK,-,
7558,1,1,OK,-,
7801,1,1,OK,-,
7846,1,1,OK,-,
5965,1,1,OK,-,
7168,1,1,OK,-,
4775,1,1,OK,-,
7259,1,1,OK,-,
5549,1,1,OK,-,
7742,1,1,OK,-,
5677,1,1,OK,-,
7557,0,0,OK,-,
7748,0,0,OK,-,
7530,1,1,OK,-,
7519,0,0,OK,-,
3960,1,0,MISS,-,
6321,0,0,OK,-,
5644,1,1,OK,-,
7717,1,1,OK,-,
8024,0,0,OK,-,
7920,0,0,OK,-,
7137,1,1,OK,-,
7588,1,0,MISS,-,
7551,1,1,OK,-,
6682,1,1,OK,-,
5905,1,0,MISS,-,
7896,1,1,OK,-,
4514,1,1,OK,-,
7545,1,1,OK,-,
8117,1,1,OK,-,
7994,1,1,OK,-,
7776,1,0,MISS,-,
4832,1,1,OK,-,
8101,0,1,MISS,FN,
6766,1,1,OK,-,
3169,1,1,OK,-,
5588,1,1,OK,-,
1419,1,1,OK,-,
7298,1,1,OK,-,
7976,0,0,OK,-,
5139,1,1,OK,-,
7637,0,0,OK,-,
7545,1,1,OK,-,
366,1,1,OK,-,
7338,1,1,OK,-,
4832,1,1,OK,-,
7558,1,1,OK,-,
5646,1,1,OK,-,
7338,1,1,OK,-,
7627,1,0,MISS,-,
7558,1,1,OK,-,
6028,1,1,OK,-,
7259,1,1,OK,-,
4514,1,1,OK,-,
6205,1,1,OK,-,
7542,1,1,OK,-,
7986,0,0,OK,-,
5677,1,1,OK,-,
5429,1,1,OK,-,
7593,1,1,OK,-,
7774,0,1,MISS,FN,
7633,1,1,OK,-,
7800,1,1,OK,-,
7708,1,1,OK,-,
7686,1,0,MISS,-,
6934,1,1,OK,-,
7519,1,0,MISS,-,
7057,1,1,OK,-,
7731,1,1,OK,-,
7137,1,1,OK,-,
7671,0,0,OK,-,
7545,1,1,OK,-,
7976,0,0,OK,-,
6504,1,1,OK,-,
3326,1,1,OK,-,
8017,0,0,OK,-,
6582,1,1,OK,-,
6083,1,1,OK,-,
7295,1,1,OK,-,
7137,1,1,OK,-,
7137,1,1,OK,-,
7428,1,1,OK,-,
7684,0,0,OK,-,
8068,1,1,OK,-,
6766,1,1,OK,-,
5181,1,1,OK,-,
7392,1,0,MISS,-,
7536,1,1,OK,-,
6766,1,1,OK,-,
445,0,0,OK,-,
7632,1,1,OK,-,
5965,1,1,OK,-,
7937,0,0,OK,-,
8059,0,0,OK,-,
6014,1,1,OK,-,
3960,1,0,MISS,-,
8095,1,0,MISS,-,
7800,1,1,OK,-,
7221,0,1,MISS,FN,
4137,1,1,OK,-,
7942,1,1,OK,-,
7643,0,0,OK,-,
6766,1,1,OK,-,
3676,1,1,OK,-,
7977,0,1,MISS,FN,
6206,1,1,OK,-,
7982,0,0,OK,-,
7848,1,1,OK,-,
8034,0,0,OK,-,
6682,1,1,OK,-,
7770,1,1,OK,-,
7747,0,0,OK,-,
849,1,1,OK,-,
3827,1,1,OK,-,
2897,1,1,OK,-,
7588,1,0,MISS,-,
4044,1,1,OK,-,
7818,1,1,OK,-,
1419,1,1,OK,-,
7655,1,1,OK,-,
8104,0,0,OK,-,
7604,1,1,OK,-,
7618,1,1,OK,-,
5139,1,0,MISS,-,
5412,1,1,OK,-,
7338,1,1,OK,-,
7627,0,0,OK,-,
6205,1,1,OK,-,
7604,1,1,OK,-,
6654,0,1,MISS,FN,
4287,1,0,MISS,-,
854,1,1,OK,-,
5280,1,1,OK,-,
7773,1,1,OK,-,
7880,1,0,MISS,-,
5232,1,1,OK,-,
7717,1,0,MISS,-,
7732,1,0,MISS,-,
6690,1,1,OK,-,
5280,1,1,OK,-,
6203,1,1,OK,-,
7057,1,1,OK,-,
6206,1,1,OK,-,
7834,1,1,OK,-,
881,1,0,MISS,-,
7536,1,1,OK,-,
8129,1,1,OK,-,
7627,1,0,MISS,-,
849,1,1,OK,-,
7775,0,0,OK,-,
7996,1,1,OK,-,
6839,1,1,OK,-,
3676,1,1,OK,-,
6958,0,0,OK,-,
8077,1,1,OK,-,
2233,0,0,OK,-,
7655,1,1,OK,-,
7685,1,1,OK,-,
5280,1,1,OK,-,
7542,1,1,OK,-,
7685,1,1,OK,-,
7667,0,0,OK,-,
3321,1,1,OK,-,
7846,1,1,OK,-,
1123,1,1,OK,-,
6600,1,1,OK,-,
6839,1,1,OK,-,
3160,1,1,OK,-,
7338,1,1,OK,-,
7775,1,0,MISS,-,
7994,1,1,OK,-,
1424,1,1,OK,-,
8151,1,1,OK,-,
7632,1,1,OK,-,
1269,1,1,OK,-,
8039,0,0,OK,-,
7245,1,0,MISS,-,
6028,1,1,OK,-,
6985,0,0,OK,-,
7421,1,0,MISS,-,
7584,0,0,OK,-,
7920,0,0,OK,-,
6685,1,1,OK,-,
7697,1,0,MISS,-,
7269,1,1,OK,-,
4958,1,1,OK,-,
7243,0,0,OK,-,
7923,1,0,MISS,-,
3780,1,1,OK,-,
7775,1,0,MISS,-,
7485,1,0,MISS,-,
6567,1,0,MISS,-,
5679,1,1,OK,-,
7779,1,1,OK,-,
5737,0,0,OK,-,
7658,0,0,OK,-,
6821,1,1,OK,-,
4137,1,1,OK,-,
4366,1,0,MISS,-,
7634,1,0,MISS,-,
6427,0,0,OK,-,
7519,0,0,OK,-,
6565,1,1,OK,-,
7584,0,0,OK,-,
7885,1,1,OK,-,
7588,1,0,MISS,-,
1269,1,1,OK,-,
4504,0,1,MISS,FN,
5618,1,1,OK,-,
6765,1,1,OK,-,
7814,1,1,OK,-,
366,1,1,OK,-,
7633,1,1,OK,-,
6638,1,1,OK,-,
3780,1,1,OK,-,
449,1,1,OK,-,
2897,1,1,OK,-,
7815,1,1,OK,-,
7376,0,0,OK,-,
4314,1,1,OK,-,
5549,1,1,OK,-,
4314,1,1,OK,-,
5646,1,1,OK,-,
7407,1,0,MISS,-,
449,1,1,OK,-,
7847,0,0,OK,-,
5558,1,1,OK,-,
7536,1,1,OK,-,
7428,1,1,OK,-,
7949,0,0,OK,-,
8141,1,1,OK,-,
7430,1,0,MISS,-,
7963,1,1,OK,-,
236,1,0,MISS,-,
6934,1,1,OK,-,
4504,0,1,MISS,FN,
2522,1,1,OK,-,
366,1,1,OK,-,
5558,1,1,OK,-,
7190,0,0,OK,-,
5506,0,0,OK,-,
7909,1,1,OK,-,
5965,1,1,OK,-,
6504,1,1,OK,-,
7505,1,1,OK,-,
8027,1,0,MISS,-,
7530,1,1,OK,-,
236,1,1,OK,-,
2112,1,0,MISS,-,
2112,1,1,OK,-,
7669,1,0,MISS,-,
5506,0,0,OK,-,
7862,0,0,OK,-,
8036,1,1,OK,-,
4314,1,1,OK,-,
5965,1,1,OK,-,
366,1,1,OK,-,
7823,1,0,MISS,-,
7869,1,1,OK,-,
7584,0,0,OK,-,
624,1,1,OK,-,
7685,1,1,OK,-,
7555,1,0,MISS,-,
7137,1,1,OK,-,
7649,1,0,MISS,-,
7880,1,0,MISS,-,
4137,1,1,OK,-,
1123,1,1,OK,-,
6944,0,0,OK,-,
6321,0,0,OK,-,
6821,1,1,OK,-,
6927,1,0,MISS,-,
7298,1,1,OK,-,
7057,1,1,OK,-,
4775,1,1,OK,-,
5412,1,1,OK,-,
7573,0,0,OK,-,
7828,1,0,MISS,-,
7312,1,0,MISS,-,
5181,1,1,OK,-,
6206,1,1,OK,-,
5412,1,1,OK,-,
2522,1,1,OK,-,
8069,1,1,OK,-,
6657,1,1,OK,-,
7269,1,1,OK,-,
1424,1,1,OK,-,
7536,1,1,OK,-,
7272,1,0,MISS,-,
6918,1,0,MISS,-,
7519,1,0,MISS,-,
6349,1,0,MISS,-,
7137,1,1,OK,-,
3960,1,0,MISS,-,
6658,0,0,OK,-,
3321,1,1,OK,-,
7839,1,1,OK,-,
4044,0,0,OK,-,
7907,1,1,OK,-,
7057,1,0,MISS,-,
1123,1,1,OK,-,
7331,1,0,MISS,-,
5000,1,1,OK,-,
7633,1,1,OK,-,
4314,1,1,OK,-,
7407,1,1,OK,-,
aciertos,3682,,,120,FN
totales,4592,,,,
,,FP,0,0.968437664,recall
,,precision,0.801829268,0.877293305,f1 score
