codigo_x,prediction,actual,,,
7661,1,0,FP,FN,
8112,0,1,FP,-,
7331,1,0,FP,FN,
7421,1,1,TP,-,
6203,1,1,TP,-,
5232,1,1,TP,-,
7545,1,1,TP,-,
2897,1,1,TP,-,
7221,1,1,TP,-,
5027,1,1,TP,-,
7680,0,0,TP,-,
5933,1,1,TP,-,
7849,1,1,TP,-,
7880,1,0,FP,FN,
7984,1,1,TP,-,
7791,1,1,TP,-,
7503,0,1,FP,-,
4137,1,1,TP,-,
7753,1,0,FP,FN,
8049,1,1,TP,-,
7914,1,1,TP,-,
7190,0,0,TP,-,
5646,1,1,TP,-,
7737,0,1,FP,-,
8020,1,1,TP,-,
6690,1,1,TP,-,
7920,0,0,TP,-,
7592,0,0,TP,-,
7485,1,0,FP,FN,
7717,1,1,TP,-,
854,1,1,TP,-,
7558,1,1,TP,-,
7801,1,1,TP,-,
7846,1,1,TP,-,
5965,1,1,TP,-,
7168,1,1,TP,-,
4775,1,1,TP,-,
7259,1,1,TP,-,
5549,1,1,TP,-,
7742,1,1,TP,-,
5677,1,1,TP,-,
7557,0,0,TP,-,
7748,0,0,TP,-,
7530,1,1,TP,-,
7519,0,0,TP,-,
3960,1,0,FP,FN,
6321,0,0,TP,-,
5644,1,1,TP,-,
7717,1,1,TP,-,
8024,0,0,TP,-,
7920,0,0,TP,-,
7137,1,1,TP,-,
7588,1,0,FP,FN,
7551,1,1,TP,-,
6682,1,1,TP,-,
5905,1,0,FP,FN,
7896,1,1,TP,-,
4514,1,1,TP,-,
7545,1,1,TP,-,
8117,1,1,TP,-,
7994,1,1,TP,-,
7776,1,0,FP,FN,
4832,1,1,TP,-,
8101,0,1,FP,-,
6766,1,1,TP,-,
3169,1,1,TP,-,
5588,1,1,TP,-,
1419,1,1,TP,-,
7298,1,1,TP,-,
7976,0,0,TP,-,
5139,1,1,TP,-,
7637,0,0,TP,-,
7545,1,1,TP,-,
366,1,1,TP,-,
7338,1,1,TP,-,
4832,1,1,TP,-,
7558,1,1,TP,-,
5646,1,1,TP,-,
7338,1,1,TP,-,
7627,1,0,FP,FN,
7558,1,1,TP,-,
6028,1,1,TP,-,
7259,1,1,TP,-,
4514,1,1,TP,-,
6205,1,1,TP,-,
7542,1,1,TP,-,
7986,0,0,TP,-,
5677,1,1,TP,-,
5429,1,1,TP,-,
7593,1,1,TP,-,
7774,0,1,FP,-,
7633,1,1,TP,-,
7800,1,1,TP,-,
7708,1,1,TP,-,
7686,1,0,FP,FN,
6934,1,1,TP,-,
7519,1,0,FP,FN,
7057,1,1,TP,-,
7731,1,1,TP,-,
7137,1,1,TP,-,
7671,0,0,TP,-,
7545,1,1,TP,-,
7976,0,0,TP,-,
6504,1,1,TP,-,
3326,1,1,TP,-,
8017,0,0,TP,-,
6582,1,1,TP,-,
6083,1,1,TP,-,
7295,1,1,TP,-,
7137,1,1,TP,-,
7137,1,1,TP,-,
7428,1,1,TP,-,
7684,0,0,TP,-,
8068,1,1,TP,-,
6766,1,1,TP,-,
5181,1,1,TP,-,
7392,1,0,FP,FN,
7536,1,1,TP,-,
6766,1,1,TP,-,
445,0,0,TP,-,
7632,1,1,TP,-,
5965,1,1,TP,-,
7937,0,0,TP,-,
8059,0,0,TP,-,
6014,1,1,TP,-,
3960,1,0,FP,FN,
8095,1,0,FP,FN,
7800,1,1,TP,-,
7221,0,1,FP,-,
4137,1,1,TP,-,
7942,1,1,TP,-,
7643,0,0,TP,-,
6766,1,1,TP,-,
3676,1,1,TP,-,
7977,0,1,FP,-,
6206,1,1,TP,-,
7982,0,0,TP,-,
7848,1,1,TP,-,
8034,0,0,TP,-,
6682,1,1,TP,-,
7770,1,1,TP,-,
7747,0,0,TP,-,
849,1,1,TP,-,
3827,1,1,TP,-,
2897,1,1,TP,-,
7588,1,0,FP,FN,
4044,1,1,TP,-,
7818,1,1,TP,-,
1419,1,1,TP,-,
7655,1,1,TP,-,
8104,0,0,TP,-,
7604,1,1,TP,-,
7618,1,1,TP,-,
5139,1,0,FP,FN,
5412,1,1,TP,-,
7338,1,1,TP,-,
7627,0,0,TP,-,
6205,1,1,TP,-,
7604,1,1,TP,-,
6654,0,1,FP,-,
4287,1,0,FP,FN,
854,1,1,TP,-,
5280,1,1,TP,-,
7773,1,1,TP,-,
7880,1,0,FP,FN,
5232,1,1,TP,-,
7717,1,0,FP,FN,
7732,1,0,FP,FN,
6690,1,1,TP,-,
5280,1,1,TP,-,
6203,1,1,TP,-,
7057,1,1,TP,-,
6206,1,1,TP,-,
7834,1,1,TP,-,
881,1,0,FP,FN,
7536,1,1,TP,-,
8129,1,1,TP,-,
7627,1,0,FP,FN,
849,1,1,TP,-,
7775,0,0,TP,-,
7996,1,1,TP,-,
6839,1,1,TP,-,
3676,1,1,TP,-,
6958,0,0,TP,-,
8077,1,1,TP,-,
2233,0,0,TP,-,
7655,1,1,TP,-,
7685,1,1,TP,-,
5280,1,1,TP,-,
7542,1,1,TP,-,
7685,1,1,TP,-,
7667,0,0,TP,-,
3321,1,1,TP,-,
7846,1,1,TP,-,
1123,1,1,TP,-,
6600,1,1,TP,-,
6839,1,1,TP,-,
3160,1,1,TP,-,
7338,1,1,TP,-,
7775,1,0,FP,FN,
7994,1,1,TP,-,
1424,1,1,TP,-,
8151,1,1,TP,-,
7632,1,1,TP,-,
1269,1,1,TP,-,
8039,0,0,TP,-,
7245,1,0,FP,FN,
6028,1,1,TP,-,
6985,0,0,TP,-,
7421,1,0,FP,FN,
7584,0,0,TP,-,
7920,0,0,TP,-,
6685,1,1,TP,-,
7697,1,0,FP,FN,
7269,1,1,TP,-,
4958,1,1,TP,-,
7243,0,0,TP,-,
7923,1,0,FP,FN,
3780,1,1,TP,-,
7775,1,0,FP,FN,
7485,1,0,FP,FN,
6567,1,0,FP,FN,
5679,1,1,TP,-,
7779,1,1,TP,-,
5737,0,0,TP,-,
7658,0,0,TP,-,
6821,1,1,TP,-,
4137,1,1,TP,-,
4366,1,0,FP,FN,
7634,1,0,FP,FN,
6427,0,0,TP,-,
7519,0,0,TP,-,
6565,1,1,TP,-,
7584,0,0,TP,-,
7885,1,1,TP,-,
7588,1,0,FP,FN,
1269,1,1,TP,-,
4504,0,1,FP,-,
5618,1,1,TP,-,
6765,1,1,TP,-,
7814,1,1,TP,-,
366,1,1,TP,-,
7633,1,1,TP,-,
6638,1,1,TP,-,
3780,1,1,TP,-,
449,1,1,TP,-,
2897,1,1,TP,-,
7815,1,1,TP,-,
7376,0,0,TP,-,
4314,1,1,TP,-,
5549,1,1,TP,-,
4314,1,1,TP,-,
5646,1,1,TP,-,
7407,1,0,FP,FN,
449,1,1,TP,-,
7847,0,0,TP,-,
5558,1,1,TP,-,
7536,1,1,TP,-,
7428,1,1,TP,-,
7949,0,0,TP,-,
8141,1,1,TP,-,
7430,1,0,FP,FN,
7963,1,1,TP,-,
236,1,0,FP,FN,
6934,1,1,TP,-,
4504,0,1,FP,-,
2522,1,1,TP,-,
366,1,1,TP,-,
5558,1,1,TP,-,
7190,0,0,TP,-,
5506,0,0,TP,-,
7909,1,1,TP,-,
5965,1,1,TP,-,
6504,1,1,TP,-,
7505,1,1,TP,-,
8027,1,0,FP,FN,
7530,1,1,TP,-,
236,1,1,TP,-,
2112,1,0,FP,FN,
2112,1,1,TP,-,
7669,1,0,FP,FN,
5506,0,0,TP,-,
7862,0,0,TP,-,
8036,1,1,TP,-,
4314,1,1,TP,-,
5965,1,1,TP,-,
366,1,1,TP,-,
7823,1,0,FP,FN,
7869,1,1,TP,-,
7584,0,0,TP,-,
624,1,1,TP,-,
7685,1,1,TP,-,
7555,1,0,FP,FN,
7137,1,1,TP,-,
7649,1,0,FP,FN,
7880,1,0,FP,FN,
4137,1,1,TP,-,
1123,1,1,TP,-,
6944,0,0,TP,-,
6321,0,0,TP,-,
6821,1,1,TP,-,
6927,1,0,FP,FN,
7298,1,1,TP,-,
7057,1,1,TP,-,
4775,1,1,TP,-,
5412,1,1,TP,-,
7573,0,0,TP,-,
7828,1,0,FP,FN,
7312,1,0,FP,FN,
5181,1,1,TP,-,
6206,1,1,TP,-,
5412,1,1,TP,-,
2522,1,1,TP,-,
8069,1,1,TP,-,
6657,1,1,TP,-,
7269,1,1,TP,-,
1424,1,1,TP,-,
7536,1,1,TP,-,
7272,1,0,FP,FN,
6918,1,0,FP,FN,
7519,1,0,FP,FN,
6349,1,0,FP,FN,
7137,1,1,TP,-,
3960,1,0,FP,FN,
6658,0,0,TP,-,
3321,1,1,TP,-,
7839,1,1,TP,-,
4044,0,0,TP,-,
7907,1,1,TP,-,
7057,1,0,FP,FN,
1123,1,1,TP,-,
7331,1,0,FP,FN,
5000,1,1,TP,-,
7633,1,1,TP,-,
4314,1,1,TP,-,
7407,1,1,TP,-,
,0,,4158,611,
,0,,4055,,
,,precision,0.506270547,0.871880897,recall
,,,,0.640579264,f1 score
