,codigo_x,prediction,actual,veredict,recall,
754,3321,sigue,sigue,TP,-,
755,2112,sigue,fue,FP,FN,
756,624,sigue,sigue,TP,-,
757,6877,sigue,fue,FP,FN,
758,4385,sigue,sigue,TP,-,
759,7378,sigue,fue,FP,FN,
760,366,sigue,sigue,TP,-,
761,7755,fue,fue,TP,-,
762,6206,fue,sigue,FP,-,
763,4366,fue,fue,TP,-,
764,7618,sigue,sigue,TP,-,
765,7840,fue,fue,TP,-,
766,7505,sigue,fue,FP,FN,
767,6600,sigue,sigue,TP,-,
768,7685,fue,sigue,FP,-,
769,7331,fue,fue,TP,-,
770,5933,sigue,sigue,TP,-,
771,7170,fue,sigue,FP,-,
772,5201,sigue,sigue,TP,-,
773,3890,sigue,sigue,TP,-,
774,7834,sigue,sigue,TP,-,
775,7851,fue,fue,TP,-,
776,7867,fue,fue,TP,-,
777,3652,sigue,fue,FP,FN,
778,1123,sigue,sigue,TP,-,
779,4044,sigue,fue,FP,FN,
780,7593,fue,fue,TP,-,
781,7865,fue,fue,TP,-,
782,7866,fue,fue,TP,-,
783,7259,sigue,sigue,TP,-,
784,7312,fue,fue,TP,-,
785,7338,sigue,sigue,TP,-,
786,5677,sigue,sigue,TP,-,
787,7737,fue,fue,TP,-,
788,4008,fue,fue,TP,-,
789,6210,sigue,fue,FP,FN,
790,6213,fue,fue,TP,-,
791,7812,fue,fue,TP,-,
792,849,sigue,sigue,TP,-,
793,7536,sigue,sigue,TP,-,
794,7430,sigue,fue,FP,FN,
795,5181,sigue,sigue,TP,-,
796,7655,fue,fue,TP,-,
797,7858,fue,fue,TP,-,
798,7057,fue,fue,TP,-,
799,5558,sigue,sigue,TP,-,
800,4746,sigue,fue,FP,FN,
801,7663,sigue,sigue,TP,-,
802,7407,fue,fue,TP,-,
803,7828,fue,fue,TP,-,
804,7773,fue,sigue,FP,-,
805,7839,sigue,fue,FP,FN,
806,1424,sigue,sigue,TP,-,
807,5280,sigue,sigue,TP,-,
808,7742,fue,fue,TP,-,
809,7853,fue,fue,TP,-,
810,6461,sigue,sigue,TP,-,
811,6765,sigue,sigue,TP,-,
812,7694,fue,fue,TP,-,
813,5000,sigue,sigue,TP,-,
814,5644,sigue,sigue,TP,-,
815,6638,fue,sigue,FP,-,
816,7800,fue,sigue,FP,-,
817,6690,sigue,sigue,TP,-,
818,7168,sigue,sigue,TP,-,
819,7786,fue,fue,TP,-,
820,4314,sigue,sigue,TP,-,
821,7848,fue,sigue,FP,-,
822,7632,fue,sigue,FP,-,
823,6504,fue,fue,TP,-,
824,7801,fue,fue,TP,-,
825,7604,sigue,fue,FP,FN,
826,7061,fue,fue,TP,-,
827,7805,fue,fue,TP,-,
828,7847,fue,fue,TP,-,
829,7633,fue,sigue,FP,-,
830,7428,fue,fue,TP,-,
831,2897,sigue,sigue,TP,-,
832,7871,fue,fue,TP,-,
833,7558,sigue,fue,FP,FN,
834,6360,sigue,fue,FP,FN,
835,7614,sigue,sigue,TP,-,
836,3318,sigue,sigue,TP,-,
837,7804,sigue,sigue,TP,-,
838,5139,sigue,fue,FP,FN,
839,6083,sigue,sigue,TP,-,
840,6766,sigue,sigue,TP,-,
841,4137,sigue,sigue,TP,-,
842,7542,fue,sigue,FP,-,
843,7756,fue,fue,TP,-,
844,3780,sigue,sigue,TP,-,
845,6205,sigue,sigue,TP,-,
846,5027,sigue,sigue,TP,-,
847,7791,fue,fue,TP,-,
848,7818,sigue,sigue,TP,-,
849,7815,fue,sigue,FP,-,
850,6839,sigue,sigue,TP,-,
851,5646,sigue,sigue,TP,-,
852,7708,fue,sigue,FP,-,
853,7869,fue,sigue,FP,-,
854,7852,fue,fue,TP,-,
855,5679,sigue,fue,FP,FN,
856,7530,fue,sigue,FP,-,
857,6028,sigue,sigue,TP,-,
858,6565,sigue,sigue,TP,-,
859,7753,sigue,fue,FP,FN,
860,3676,sigue,sigue,TP,-,
861,3221,sigue,sigue,TP,-,
862,7741,fue,fue,TP,-,
863,7779,sigue,sigue,TP,-,
864,7269,fue,fue,TP,-,
865,7844,fue,fue,TP,-,
866,7845,sigue,sigue,TP,-,
867,2522,sigue,sigue,TP,-,
868,7856,fue,fue,TP,-,
869,236,sigue,fue,FP,FN,
870,7080,sigue,sigue,TP,-,
871,5965,sigue,sigue,TP,-,
872,5447,sigue,sigue,TP,-,
873,6685,fue,sigue,FP,-,
874,5549,sigue,sigue,TP,-,
875,7860,fue,fue,TP,-,
876,854,sigue,sigue,TP,-,
877,7295,fue,sigue,FP,-,
878,6832,sigue,fue,FP,FN,
879,4807,sigue,sigue,TP,-,
880,6821,sigue,fue,FP,FN,
881,7870,fue,fue,TP,-,
882,7850,fue,fue,TP,-,
883,7862,fue,fue,TP,-,
884,3169,sigue,sigue,TP,-,
885,4514,sigue,sigue,TP,-,
886,7814,sigue,sigue,TP,-,
887,7104,fue,fue,TP,-,
888,7754,fue,sigue,FP,-,
889,7717,sigue,fue,FP,FN,
890,6014,sigue,sigue,TP,-,
891,7775,fue,fue,TP,-,
892,7551,fue,fue,TP,-,
893,7715,fue,fue,TP,-,
894,3827,sigue,sigue,TP,-,
895,5412,sigue,sigue,TP,-,
896,4504,sigue,fue,FP,FN,
897,7395,sigue,sigue,TP,-,
898,214,sigue,sigue,TP,-,
899,7849,fue,sigue,FP,-,
900,6321,fue,fue,TP,-,
901,5232,sigue,sigue,TP,-,
902,4958,sigue,sigue,TP,-,
903,3979,sigue,sigue,TP,-,
904,7854,fue,fue,TP,-,
905,442,sigue,sigue,TP,-,
906,7699,sigue,fue,FP,FN,
907,7857,fue,fue,TP,-,
908,7330,sigue,sigue,TP,-,
909,7719,fue,fue,TP,-,
910,7846,sigue,sigue,TP,-,
911,7421,fue,fue,TP,-,
912,7776,fue,fue,TP,-,
913,7823,fue,fue,TP,-,
914,7298,sigue,sigue,TP,-,
915,7758,fue,fue,TP,-,
916,5396,sigue,sigue,TP,-,
917,5704,sigue,fue,FP,FN,
918,7503,fue,fue,TP,-,
919,7588,fue,fue,TP,-,
920,7821,sigue,fue,FP,FN,
921,5588,sigue,fue,FP,FN,
922,6203,sigue,sigue,TP,-,
923,6582,sigue,fue,FP,FN,
924,7392,fue,fue,TP,-,
925,7226,sigue,sigue,TP,-,
926,7664,fue,fue,TP,-,
927,3326,sigue,sigue,TP,-,
928,449,sigue,sigue,TP,-,
929,7863,fue,fue,TP,-,
930,6934,sigue,sigue,TP,-,
931,7137,sigue,sigue,TP,-,
932,6682,sigue,sigue,TP,-,
933,1269,sigue,sigue,TP,-,
934,6006,fue,fue,TP,-,
935,1419,sigue,sigue,TP,-,
936,7868,fue,fue,TP,-,
937,3525,sigue,sigue,TP,-,
938,7859,fue,fue,TP,-,
939,7855,fue,fue,TP,-,
940,6885,sigue,sigue,TP,-,
941,4775,sigue,sigue,TP,-,
942,7528,fue,fue,TP,-,
943,4832,sigue,sigue,TP,-,
944,7836,fue,fue,TP,-,
945,7824,fue,fue,TP,-,
946,3321,sigue,sigue,TP,-,
947,2112,sigue,fue,FP,FN,
948,624,sigue,sigue,TP,-,
949,6877,sigue,fue,FP,FN,
950,4385,sigue,sigue,TP,-,
951,7378,sigue,fue,FP,FN,
952,366,sigue,sigue,TP,-,
953,6206,sigue,sigue,TP,-,
954,4366,fue,fue,TP,-,
955,7618,sigue,sigue,TP,-,
956,7505,sigue,fue,FP,FN,
957,6600,sigue,sigue,TP,-,
958,7685,fue,sigue,FP,-,
959,7331,sigue,fue,FP,FN,
960,5933,sigue,sigue,TP,-,
961,7170,sigue,sigue,TP,-,
962,5201,sigue,sigue,TP,-,
963,3890,sigue,sigue,TP,-,
964,7834,sigue,sigue,TP,-,
965,7851,fue,fue,TP,-,
966,3652,sigue,fue,FP,FN,
967,1123,sigue,sigue,TP,-,
968,4044,sigue,fue,FP,FN,
969,7593,sigue,fue,FP,FN,
970,7865,sigue,fue,FP,FN,
971,7259,sigue,sigue,TP,-,
972,7312,sigue,fue,FP,FN,
973,7338,sigue,sigue,TP,-,
974,5677,sigue,sigue,TP,-,
975,7737,fue,fue,TP,-,
976,4008,sigue,fue,FP,FN,
977,6210,sigue,fue,FP,FN,
978,6213,sigue,fue,FP,FN,
979,7812,fue,fue,TP,-,
980,849,sigue,sigue,TP,-,
981,7536,sigue,sigue,TP,-,
982,7430,fue,fue,TP,-,
983,5181,sigue,sigue,TP,-,
984,7655,fue,fue,TP,-,
985,7057,fue,fue,TP,-,
986,5558,sigue,sigue,TP,-,
987,4746,sigue,fue,FP,FN,
988,7663,sigue,sigue,TP,-,
989,7407,sigue,fue,FP,FN,
990,7828,sigue,fue,FP,FN,
991,7773,fue,sigue,FP,-,
992,7839,sigue,fue,FP,FN,
993,1424,sigue,sigue,TP,-,
994,5280,sigue,sigue,TP,-,
995,7742,fue,fue,TP,-,
996,7853,fue,fue,TP,-,
997,6461,sigue,sigue,TP,-,
998,6765,sigue,sigue,TP,-,
999,5000,sigue,sigue,TP,-,
1000,5644,sigue,sigue,TP,-,
1001,6638,sigue,sigue,TP,-,
1002,7878,fue,fue,TP,-,
1003,7800,fue,sigue,FP,-,
1004,6690,sigue,sigue,TP,-,
1005,7168,sigue,sigue,TP,-,
1006,7786,sigue,fue,FP,FN,
1007,4314,sigue,sigue,TP,-,
1008,7848,fue,sigue,FP,-,
1009,7632,sigue,sigue,TP,-,
1010,7873,fue,sigue,FP,-,
1011,6504,fue,fue,TP,-,
1012,7801,sigue,fue,FP,FN,
1013,7604,sigue,fue,FP,FN,
1014,7061,fue,fue,TP,-,
1015,7847,fue,fue,TP,-,
1016,7633,sigue,sigue,TP,-,
1017,7428,sigue,fue,FP,FN,
1018,2897,sigue,sigue,TP,-,
1019,7871,fue,fue,TP,-,
1020,7558,sigue,fue,FP,FN,
1021,6360,fue,fue,TP,-,
1022,7614,sigue,sigue,TP,-,
1023,3318,sigue,sigue,TP,-,
1024,7804,sigue,sigue,TP,-,
1025,5139,sigue,fue,FP,FN,
1026,6083,sigue,sigue,TP,-,
1027,6766,sigue,sigue,TP,-,
1028,4137,sigue,sigue,TP,-,
1029,7542,sigue,sigue,TP,-,
1030,7756,sigue,fue,FP,FN,
1031,3780,sigue,sigue,TP,-,
1032,6205,sigue,sigue,TP,-,
1033,5027,sigue,sigue,TP,-,
1034,7791,fue,fue,TP,-,
1035,7818,sigue,sigue,TP,-,
1036,7815,fue,sigue,FP,-,
1037,6839,sigue,sigue,TP,-,
1038,5646,sigue,sigue,TP,-,
1039,7708,sigue,sigue,TP,-,
1040,7869,fue,sigue,FP,-,
1041,7852,fue,fue,TP,-,
1042,5679,sigue,fue,FP,FN,
1043,7530,fue,sigue,FP,-,
1044,6028,sigue,sigue,TP,-,
1045,6565,sigue,sigue,TP,-,
1046,7753,sigue,fue,FP,FN,
1047,3676,sigue,sigue,TP,-,
1048,3221,sigue,sigue,TP,-,
1049,7741,fue,fue,TP,-,
1050,7779,sigue,sigue,TP,-,
1051,7269,fue,fue,TP,-,
1052,7844,fue,fue,TP,-,
1053,7876,fue,fue,TP,-,
1054,7845,sigue,sigue,TP,-,
1055,2522,sigue,sigue,TP,-,
1056,7875,sigue,fue,FP,FN,
1057,236,sigue,fue,FP,FN,
1058,7080,sigue,sigue,TP,-,
1059,5965,sigue,sigue,TP,-,
1060,5447,sigue,sigue,TP,-,
1061,6685,sigue,sigue,TP,-,
1062,7877,fue,fue,TP,-,
1063,5549,sigue,sigue,TP,-,
1064,7874,fue,fue,TP,-,
1065,7860,fue,fue,TP,-,
1066,854,sigue,sigue,TP,-,
1067,7295,sigue,sigue,TP,-,
1068,6832,sigue,fue,FP,FN,
1069,4807,sigue,sigue,TP,-,
1070,6821,sigue,fue,FP,FN,
1071,7850,fue,fue,TP,-,
1072,7862,fue,fue,TP,-,
1073,3169,sigue,sigue,TP,-,
1074,4514,sigue,sigue,TP,-,
1075,7814,sigue,sigue,TP,-,
1076,7104,sigue,fue,FP,FN,
1077,7754,fue,sigue,FP,-,
1078,7717,sigue,fue,FP,FN,
1079,6014,sigue,sigue,TP,-,
1080,7775,sigue,fue,FP,FN,
1081,7551,fue,fue,TP,-,
1082,7715,sigue,fue,FP,FN,
1083,3827,sigue,sigue,TP,-,
1084,5412,sigue,sigue,TP,-,
1085,4504,sigue,fue,FP,FN,
1086,7395,sigue,sigue,TP,-,
1087,214,sigue,sigue,TP,-,
1088,7849,fue,sigue,FP,-,
1089,6321,fue,fue,TP,-,
1090,5232,sigue,sigue,TP,-,
1091,4958,sigue,sigue,TP,-,
1092,3979,sigue,sigue,TP,-,
1093,7854,fue,fue,TP,-,
1094,442,sigue,sigue,TP,-,
1095,7699,sigue,fue,FP,FN,
1096,7857,fue,fue,TP,-,
1097,7330,sigue,sigue,TP,-,
1098,7719,fue,fue,TP,-,
1099,7846,sigue,sigue,TP,-,
1100,7421,sigue,fue,FP,FN,
1101,7776,fue,fue,TP,-,
1102,7823,fue,fue,TP,-,
1103,7298,sigue,sigue,TP,-,
1104,7758,sigue,fue,FP,FN,
1105,5396,sigue,sigue,TP,-,
1106,5704,sigue,fue,FP,FN,
1107,7503,fue,fue,TP,-,
1108,7588,fue,fue,TP,-,
1109,7821,sigue,fue,FP,FN,
1110,5588,sigue,fue,FP,FN,
1111,6203,sigue,sigue,TP,-,
1112,6582,sigue,fue,FP,FN,
1113,7392,sigue,fue,FP,FN,
1114,7226,sigue,sigue,TP,-,
1115,7664,sigue,fue,FP,FN,
1116,3326,sigue,sigue,TP,-,
1117,449,sigue,sigue,TP,-,
1118,7863,fue,fue,TP,-,
1119,6934,sigue,sigue,TP,-,
1120,7137,sigue,sigue,TP,-,
1121,6682,sigue,sigue,TP,-,
1122,1269,sigue,sigue,TP,-,
1123,6006,fue,fue,TP,-,
1124,1419,sigue,sigue,TP,-,
1125,7868,fue,fue,TP,-,
1126,3525,sigue,sigue,TP,-,
1127,7859,fue,fue,TP,-,
1128,7855,fue,fue,TP,-,
1129,6885,sigue,sigue,TP,-,
1130,4775,sigue,sigue,TP,-,
1131,7528,sigue,fue,FP,FN,
1132,4832,sigue,sigue,TP,-,
1133,7836,fue,fue,TP,-,
1134,7824,sigue,fue,FP,FN,
1135,3321,sigue,sigue,TP,-,
1136,2112,sigue,fue,FP,FN,
1137,624,sigue,sigue,TP,-,
1138,6877,sigue,fue,FP,FN,
1139,4385,sigue,sigue,TP,-,
1140,7378,sigue,fue,FP,FN,
1141,366,sigue,sigue,TP,-,
1142,6206,sigue,sigue,TP,-,
1143,4366,sigue,fue,FP,FN,
1144,7618,sigue,sigue,TP,-,
1145,7879,fue,fue,TP,-,
1146,7505,fue,fue,TP,-,
1147,6600,sigue,sigue,TP,-,
1148,7685,fue,sigue,FP,-,
1149,7331,sigue,fue,FP,FN,
1150,5933,sigue,sigue,TP,-,
1151,7170,sigue,sigue,TP,-,
1152,5201,sigue,sigue,TP,-,
1153,3890,sigue,sigue,TP,-,
1154,7834,sigue,sigue,TP,-,
1155,7851,fue,fue,TP,-,
1156,3652,sigue,fue,FP,FN,
1157,1123,sigue,sigue,TP,-,
1158,4044,sigue,fue,FP,FN,
1159,7593,sigue,fue,FP,FN,
1160,7865,sigue,fue,FP,FN,
1161,7259,sigue,sigue,TP,-,
1162,7312,sigue,fue,FP,FN,
1163,7338,sigue,sigue,TP,-,
1164,5677,sigue,sigue,TP,-,
1165,7737,fue,fue,TP,-,
1166,6210,sigue,fue,FP,FN,
1167,6213,fue,fue,TP,-,
1168,7812,fue,fue,TP,-,
1169,849,sigue,sigue,TP,-,
1170,7536,sigue,sigue,TP,-,
1171,7430,sigue,fue,FP,FN,
1172,5181,sigue,sigue,TP,-,
1173,7655,fue,fue,TP,-,
1174,7057,sigue,fue,FP,FN,
1175,5558,sigue,sigue,TP,-,
1176,4746,sigue,fue,FP,FN,
1177,7663,sigue,sigue,TP,-,
1178,7407,sigue,fue,FP,FN,
1179,7828,sigue,fue,FP,FN,
1180,7773,fue,sigue,FP,-,
1181,7839,sigue,fue,FP,FN,
1182,1424,sigue,sigue,TP,-,
1183,5280,sigue,sigue,TP,-,
1184,7742,sigue,fue,FP,FN,
1185,7883,fue,fue,TP,-,
1186,7853,fue,fue,TP,-,
1187,6461,sigue,sigue,TP,-,
1188,6765,sigue,sigue,TP,-,
1189,5000,sigue,sigue,TP,-,
1190,5644,sigue,sigue,TP,-,
1191,6638,sigue,sigue,TP,-,
1192,7878,sigue,fue,FP,FN,
1193,7800,fue,sigue,FP,-,
1194,6690,sigue,sigue,TP,-,
1195,7168,sigue,sigue,TP,-,
1196,7786,fue,fue,TP,-,
1197,4314,sigue,sigue,TP,-,
1198,7848,sigue,sigue,TP,-,
1199,7632,sigue,sigue,TP,-,
1200,7881,fue,fue,TP,-,
1201,7873,fue,sigue,FP,-,
1202,6504,sigue,fue,FP,FN,
1203,7801,fue,fue,TP,-,
1204,7604,sigue,fue,FP,FN,
1205,7061,sigue,fue,FP,FN,
1206,7847,fue,fue,TP,-,
1207,7884,fue,fue,TP,-,
1208,7633,sigue,sigue,TP,-,
1209,2897,sigue,sigue,TP,-,
1210,7871,fue,fue,TP,-,
1211,7558,sigue,fue,FP,FN,
1212,6360,fue,fue,TP,-,
1213,7614,sigue,sigue,TP,-,
1214,3318,sigue,sigue,TP,-,
1215,7804,sigue,sigue,TP,-,
1216,5139,sigue,fue,FP,FN,
1217,6083,sigue,sigue,TP,-,
1218,6766,sigue,sigue,TP,-,
1219,7888,fue,fue,TP,-,
1220,4137,sigue,sigue,TP,-,
1221,7542,sigue,sigue,TP,-,
1222,7756,sigue,fue,FP,FN,
1223,3780,sigue,sigue,TP,-,
1224,6205,sigue,sigue,TP,-,
1225,5027,sigue,sigue,TP,-,
1226,7791,fue,fue,TP,-,
1227,7818,sigue,sigue,TP,-,
1228,7815,fue,sigue,FP,-,
1229,6839,sigue,sigue,TP,-,
1230,5646,sigue,sigue,TP,-,
1231,7708,sigue,sigue,TP,-,
1232,7869,fue,sigue,FP,-,
1233,7852,fue,fue,TP,-,
1234,7882,fue,fue,TP,-,
1235,5679,sigue,fue,FP,FN,
1236,7530,fue,sigue,FP,-,
1237,6028,sigue,sigue,TP,-,
1238,6565,sigue,sigue,TP,-,
1239,7753,sigue,fue,FP,FN,
1240,3676,sigue,sigue,TP,-,
1241,3221,sigue,sigue,TP,-,
1242,7741,fue,fue,TP,-,
1243,7779,sigue,sigue,TP,-,
1244,7269,fue,fue,TP,-,
1245,7844,fue,fue,TP,-,
1246,7876,fue,fue,TP,-,
1247,7845,sigue,sigue,TP,-,
1248,2522,sigue,sigue,TP,-,
1249,7875,fue,fue,TP,-,
1250,236,sigue,fue,FP,FN,
1251,7080,sigue,sigue,TP,-,
1252,5965,sigue,sigue,TP,-,
1253,5447,sigue,sigue,TP,-,
1254,7886,fue,fue,TP,-,
1255,6685,sigue,sigue,TP,-,
1256,7877,fue,fue,TP,-,
1257,5549,sigue,sigue,TP,-,
1258,7874,fue,fue,TP,-,
1259,854,sigue,sigue,TP,-,
1260,7295,fue,sigue,FP,-,
1261,6832,sigue,fue,FP,FN,
1262,4807,sigue,sigue,TP,-,
1263,6821,sigue,fue,FP,FN,
1264,7850,fue,fue,TP,-,
1265,3169,sigue,sigue,TP,-,
1266,4514,sigue,sigue,TP,-,
1267,7814,sigue,sigue,TP,-,
1268,7104,fue,fue,TP,-,
1269,7754,sigue,sigue,TP,-,
1270,7717,sigue,fue,FP,FN,
1271,6014,sigue,sigue,TP,-,
1272,7775,sigue,fue,FP,FN,
1273,7551,sigue,fue,FP,FN,
1274,7715,sigue,fue,FP,FN,
1275,3827,sigue,sigue,TP,-,
1276,5412,sigue,sigue,TP,-,
1277,4504,sigue,fue,FP,FN,
1278,7395,fue,sigue,FP,-,
1279,214,sigue,sigue,TP,-,
1280,7849,fue,sigue,FP,-,
1281,6321,sigue,fue,FP,FN,
1282,5232,fue,sigue,FP,-,
1283,4958,sigue,sigue,TP,-,
1284,7880,fue,fue,TP,-,
1285,3979,sigue,sigue,TP,-,
1286,7854,fue,fue,TP,-,
1287,442,sigue,sigue,TP,-,
1288,7699,fue,fue,TP,-,
1289,7857,fue,fue,TP,-,
1290,7330,sigue,sigue,TP,-,
1291,7719,sigue,fue,FP,FN,
1292,7846,sigue,sigue,TP,-,
1293,7421,sigue,fue,FP,FN,
1294,7776,fue,fue,TP,-,
1295,7823,fue,fue,TP,-,
1296,7298,sigue,sigue,TP,-,
1297,7758,sigue,fue,FP,FN,
1298,5396,sigue,sigue,TP,-,
1299,5704,sigue,fue,FP,FN,
1300,7503,fue,fue,TP,-,
1301,7588,sigue,fue,FP,FN,
1302,7821,fue,fue,TP,-,
1303,5588,sigue,fue,FP,FN,
1304,6203,sigue,sigue,TP,-,
1305,6582,sigue,fue,FP,FN,
1306,7392,fue,fue,TP,-,
1307,7226,sigue,sigue,TP,-,
1308,7664,fue,fue,TP,-,
1309,7885,sigue,sigue,TP,-,
1310,3326,sigue,sigue,TP,-,
1311,449,sigue,sigue,TP,-,
1312,7863,fue,fue,TP,-,
1313,6934,sigue,sigue,TP,-,
1314,7137,sigue,sigue,TP,-,
1315,6682,sigue,sigue,TP,-,
1316,1269,sigue,sigue,TP,-,
1317,7890,fue,sigue,FP,-,
1318,6006,fue,fue,TP,-,
1319,1419,sigue,sigue,TP,-,
1320,7868,fue,fue,TP,-,
1321,7887,fue,fue,TP,-,
1322,3525,sigue,sigue,TP,-,
1323,7889,fue,fue,TP,-,
1324,7855,fue,fue,TP,-,
1325,6885,sigue,sigue,TP,-,
1326,4775,sigue,sigue,TP,-,
1327,7528,sigue,fue,FP,FN,
1328,4832,sigue,sigue,TP,-,
1329,7836,fue,fue,TP,-,
1330,7824,fue,fue,TP,-,
1331,3321,sigue,sigue,TP,-,
1332,2112,sigue,fue,FP,FN,
1333,624,sigue,sigue,TP,-,
1334,6877,sigue,fue,FP,FN,
1335,4385,sigue,sigue,TP,-,
1336,7378,sigue,fue,FP,FN,
1337,366,sigue,sigue,TP,-,
1338,6206,sigue,sigue,TP,-,
1339,4366,sigue,fue,FP,FN,
1340,7618,sigue,sigue,TP,-,
1341,7879,fue,fue,TP,-,
1342,7505,fue,fue,TP,-,
1343,6600,sigue,sigue,TP,-,
1344,7685,sigue,sigue,TP,-,
1345,7331,sigue,fue,FP,FN,
1346,5933,sigue,sigue,TP,-,
1347,7170,sigue,sigue,TP,-,
1348,5201,sigue,sigue,TP,-,
1349,3890,sigue,sigue,TP,-,
1350,7834,sigue,sigue,TP,-,
1351,7851,fue,fue,TP,-,
1352,3652,sigue,fue,FP,FN,
1353,1123,sigue,sigue,TP,-,
1354,4044,sigue,fue,FP,FN,
1355,7593,sigue,fue,FP,FN,
1356,7865,sigue,fue,FP,FN,
1357,7259,sigue,sigue,TP,-,
1358,7312,fue,fue,TP,-,
1359,7338,sigue,sigue,TP,-,
1360,5677,sigue,sigue,TP,-,
1361,7737,fue,fue,TP,-,
1362,6210,fue,fue,TP,-,
1363,6213,fue,fue,TP,-,
1364,7812,fue,fue,TP,-,
1365,849,sigue,sigue,TP,-,
1366,7536,sigue,sigue,TP,-,
1367,7430,sigue,fue,FP,FN,
1368,5181,sigue,sigue,TP,-,
1369,7655,sigue,fue,FP,FN,
1370,7057,fue,fue,TP,-,
1371,5558,sigue,sigue,TP,-,
1372,4746,sigue,fue,FP,FN,
1373,7663,sigue,sigue,TP,-,
1374,7407,sigue,fue,FP,FN,
1375,7828,sigue,fue,FP,FN,
1376,7773,sigue,sigue,TP,-,
1377,7839,sigue,fue,FP,FN,
1378,1424,sigue,sigue,TP,-,
1379,5280,sigue,sigue,TP,-,
1380,7742,sigue,fue,FP,FN,
1381,7883,fue,fue,TP,-,
1382,7894,fue,fue,TP,-,
1383,7853,fue,fue,TP,-,
1384,6461,sigue,sigue,TP,-,
1385,6765,sigue,sigue,TP,-,
1386,5000,sigue,sigue,TP,-,
1387,5644,sigue,sigue,TP,-,
1388,6638,sigue,sigue,TP,-,
1389,7878,fue,fue,TP,-,
1390,7800,fue,sigue,FP,-,
1391,6690,sigue,sigue,TP,-,
1392,7168,sigue,sigue,TP,-,
1393,7786,fue,fue,TP,-,
1394,4314,sigue,sigue,TP,-,
1395,7848,fue,sigue,FP,-,
1396,7632,sigue,sigue,TP,-,
1397,7881,fue,fue,TP,-,
1398,7873,fue,sigue,FP,-,
1399,6504,sigue,fue,FP,FN,
1400,7801,fue,fue,TP,-,
1401,7604,sigue,fue,FP,FN,
1402,7061,fue,fue,TP,-,
1403,7847,fue,fue,TP,-,
1404,7884,sigue,fue,FP,FN,
1405,7633,sigue,sigue,TP,-,
1406,2897,sigue,sigue,TP,-,
1407,7871,fue,fue,TP,-,
1408,7558,sigue,fue,FP,FN,
1409,6360,sigue,fue,FP,FN,
1410,7614,sigue,sigue,TP,-,
1411,3318,sigue,sigue,TP,-,
1412,7804,sigue,sigue,TP,-,
1413,5139,sigue,fue,FP,FN,
1414,6083,sigue,sigue,TP,-,
1415,6766,sigue,sigue,TP,-,
1416,7888,fue,fue,TP,-,
1417,4137,sigue,sigue,TP,-,
1418,7542,fue,sigue,FP,-,
1419,7756,fue,fue,TP,-,
1420,3780,sigue,sigue,TP,-,
1421,6205,sigue,sigue,TP,-,
1422,5027,sigue,sigue,TP,-,
1423,7791,fue,fue,TP,-,
1424,7818,sigue,sigue,TP,-,
1425,7815,fue,sigue,FP,-,
1426,6839,sigue,sigue,TP,-,
1427,5646,sigue,sigue,TP,-,
1428,7708,sigue,sigue,TP,-,
1429,7869,fue,sigue,FP,-,
1430,7882,fue,fue,TP,-,
1431,5679,sigue,fue,FP,FN,
1432,7892,fue,fue,TP,-,
1433,7530,fue,sigue,FP,-,
1434,6028,sigue,sigue,TP,-,
1435,6565,sigue,sigue,TP,-,
1436,7753,sigue,fue,FP,FN,
1437,3676,sigue,sigue,TP,-,
1438,3221,sigue,sigue,TP,-,
1439,7741,fue,fue,TP,-,
1440,7779,sigue,sigue,TP,-,
1441,7269,sigue,fue,FP,FN,
1442,7844,fue,fue,TP,-,
1443,7876,fue,fue,TP,-,
1444,7845,sigue,sigue,TP,-,
1445,2522,sigue,sigue,TP,-,
1446,7875,fue,fue,TP,-,
1447,236,sigue,fue,FP,FN,
1448,7080,sigue,sigue,TP,-,
1449,5965,sigue,sigue,TP,-,
1450,5447,sigue,sigue,TP,-,
1451,7886,fue,fue,TP,-,
1452,6685,fue,sigue,FP,-,
1453,7877,fue,fue,TP,-,
1454,5549,sigue,sigue,TP,-,
1455,7874,fue,fue,TP,-,
1456,854,sigue,sigue,TP,-,
1457,7295,fue,sigue,FP,-,
1458,6832,sigue,fue,FP,FN,
1459,4807,sigue,sigue,TP,-,
1460,6821,sigue,fue,FP,FN,
1461,7850,fue,fue,TP,-,
1462,3169,sigue,sigue,TP,-,
1463,4514,sigue,sigue,TP,-,
1464,7814,sigue,sigue,TP,-,
1465,7104,fue,fue,TP,-,
1466,7754,sigue,sigue,TP,-,
1467,7717,sigue,fue,FP,FN,
1468,6014,sigue,sigue,TP,-,
1469,7775,sigue,fue,FP,FN,
1470,7551,sigue,fue,FP,FN,
1471,7715,sigue,fue,FP,FN,
1472,3827,sigue,sigue,TP,-,
1473,5412,sigue,sigue,TP,-,
1474,4504,sigue,fue,FP,FN,
1475,7395,sigue,sigue,TP,-,
1476,214,sigue,sigue,TP,-,
1477,7849,fue,sigue,FP,-,
1478,6321,sigue,fue,FP,FN,
1479,5232,sigue,sigue,TP,-,
1480,4958,sigue,sigue,TP,-,
1481,7880,fue,fue,TP,-,
1482,3979,sigue,sigue,TP,-,
1483,442,sigue,sigue,TP,-,
1484,7699,fue,fue,TP,-,
1485,7857,fue,fue,TP,-,
1486,7330,sigue,sigue,TP,-,
1487,7719,fue,fue,TP,-,
